date,high,low,open,close,volume,quoteVolume,weightedAverage
1641936600000,1.19046,1.18800,1.18824,1.18800,6336.9047,7537.1808,1.18941
1641938400000,1.18678,1.18100,1.18678,1.18100,497.9019,589.0725,1.1831
1641940200000,1.18219,1.17780,1.18219,1.17895,1577.9976,1864.3873,1.18148
1641942000000,1.18495,1.18098,1.18422,1.18350,40032.2308,47381.5623,1.18358
1641943800000,1.18618,1.18105,1.18302,1.18618,25638.1134,30329.2659,1.18297
1641945600000,1.20608,1.18624,1.18624,1.19926,5397.889,6489.208,1.20217
1641947400000,1.19766,1.19211,1.19766,1.19211,14149.9931,16893.9014,1.19391
1641949200000,1.20179,1.18963,1.19211,1.19627,12326.3165,14691.514,1.19188
1641951000000,1.19939,1.19805,1.19805,1.19939,3.0551,3.6622,1.19871
1641952800000,1.20330,1.19683,1.20131,1.19683,101.7422,122.1263,1.20035
1641954600000,1.19906,1.19097,1.19906,1.19627,86.5348,103.313,1.19388
1641956400000,1.19446,1.19129,1.19398,1.19129,142.2349,169.5575,1.19209
1641958200000,1.21798,1.19626,1.19626,1.21798,6319.2678,7643.8298,1.2096
1641960000000,1.21850,1.21191,1.21798,1.21303,3483.3276,4242.0398,1.21781
1641961800000,1.21032,1.20811,1.21001,1.20830,26.0468,31.5082,1.20967
1641963600000,1.21004,1.20676,1.20676,1.20801,30648.3851,37017.9418,1.20782
1641965400000,1.21495,1.21239,1.21239,1.21495,4.5786,5.5568,1.21363
1641967200000,1.21146,1.20861,1.21146,1.20861,3.0413,3.6801,1.21004
1641969000000,1.21428,1.20816,1.21428,1.20901,21993.608,26586.6898,1.20883
1641970800000,1.20901,1.19937,1.20901,1.20196,40834.703,49073.3787,1.20175
1641972600000,1.20456,1.19972,1.20196,1.19972,19658.573,23644.5316,1.20275
1641974400000,1.21025,1.20577,1.20577,1.20668,633.4897,766.2175,1.20951
1641976200000,1.21530,1.21159,1.21176,1.21195,1854.7107,2250.5869,1.21344
1641978000000,1.23621,1.21760,1.21806,1.23055,2722.9842,3334.3574,1.22452
1641979800000,1.23540,1.23217,1.23218,1.23369,4780.1535,5892.7881,1.23276
1641981600000,1.23748,1.23045,1.23102,1.23311,2499.7935,3088.9831,1.23569
1641983400000,1.23394,1.23177,1.23394,1.23198,2260.3963,2786.8769,1.23291
1641985200000,1.24293,1.23644,1.23715,1.23644,5872.5481,7282.7186,1.24012
1641987000000,1.25389,1.23500,1.23500,1.24374,17652.3929,22025.0878,1.24771
1641988800000,1.25400,1.24463,1.24463,1.25400,2390.2247,2978.3543,1.24605
1641990600000,1.26068,1.24810,1.25405,1.25017,7889.8091,9885.2533,1.25291
1641992400000,1.25690,1.25017,1.25417,1.25135,3387.9638,4243.9069,1.25264
1641994200000,1.27998,1.25132,1.25132,1.27794,1647.4868,2075.1919,1.25961
1641996000000,1.27198,1.26504,1.27198,1.27000,736.2686,932.6114,1.26667
1641997800000,1.27687,1.26955,1.26955,1.27330,3286.3914,4180.6444,1.2721
1641999600000,1.27721,1.27331,1.27331,1.27356,674.2808,858.6425,1.27341
1642001400000,1.27626,1.26357,1.27362,1.27626,626.3218,792.7776,1.26576
1642003200000,1.28887,1.27607,1.27607,1.28251,4329.4485,5555.3868,1.28316
1642005000000,1.29032,1.28100,1.28631,1.28369,5235.3348,6720.9227,1.28376
1642006800000,1.28205,1.27482,1.28205,1.27533,1338.8577,1707.4243,1.27528
1642008600000,1.28275,1.27868,1.27868,1.28125,671.4253,859.6605,1.28035
1642010400000,1.28552,1.28100,1.28125,1.28100,66314.0376,84985.2854,1.28155
1642012200000,1.28134,1.27800,1.28100,1.27800,26572.3777,34014.2333,1.28005
1642014000000,1.27921,1.27308,1.27720,1.27900,38895.962,49737.0807,1.27872
1642015800000,1.29387,1.27462,1.27853,1.28700,50163.0018,64214.3765,1.28011
1642017600000,1.29591,1.28700,1.28700,1.29300,23511.2445,30382.4732,1.29225
1642019400000,1.31269,1.29200,1.29555,1.29591,156453.5713,202526.5103,1.29448
1642021200000,1.30119,1.29503,1.29795,1.30119,82340.5319,106744.6904,1.29638
1642023000000,1.30119,1.29387,1.30119,1.29750,132663.8129,172040.4159,1.29681
1642024800000,1.30550,1.29265,1.29650,1.30550,232425.0528,301869.7841,1.29878
1642026600000,1.30499,1.29700,1.30499,1.30050,318271.2069,414312.5831,1.30175
1642028400000,1.30699,1.30020,1.30185,1.30187,107957.2818,140681.7638,1.30312
1642030200000,1.30871,1.30150,1.30150,1.30871,146544.2047,190997.6872,1.30334
1642032000000,1.32356,1.31014,1.31040,1.32350,253734.3667,334868.1506,1.31975
1642033800000,1.35010,1.32469,1.32469,1.33285,128164.38,171640.8637,1.33922
1642035600000,1.35122,1.33285,1.33289,1.34096,481116.2889,647794.5913,1.34644
1642037400000,1.34102,1.32675,1.34102,1.32675,205015.8108,274004.9289,1.3365
1642039200000,1.33076,1.32350,1.32675,1.32350,201476.1557,267916.8569,1.32976
1642041000000,1.32663,1.31040,1.32380,1.31040,2055.7739,2715.6164,1.32097
1642042800000,1.31080,1.29431,1.31043,1.29816,41709.1802,54469.9249,1.30594
1642044600000,1.30033,1.29530,1.29612,1.29816,33200.0234,43101.7678,1.29824
1642046400000,1.31244,1.30020,1.30020,1.31075,9700.1026,12728.1787,1.31216
1642048200000,1.31050,1.29612,1.31050,1.29612,10532.8721,13799.51,1.31013
1642050000000,1.29583,1.28128,1.29408,1.28604,26233.1168,33683.1355,1.28399
1642051800000,1.28712,1.28347,1.28634,1.28427,62930.1158,80913.9168,1.28577
1642053600000,1.29457,1.28132,1.28327,1.29257,142237.2187,182879.3605,1.28573
