date,high,low,open,close,volume,quoteVolume,weightedAverage
1669685400000,1.7234,1.7223,1.7234,1.7223,540.8607,932.0019,1.7231
1669687200000,1.7226,1.7210,1.7224,1.7210,387.2038,666.6546,1.7217
1669689000000,1.7234,1.7208,1.7212,1.7231,209.2216,360.4021,1.7225
1669690800000,1.7235,1.7231,1.7231,1.7232,389.5233,671.246,1.7232
1669692600000,1.7235,1.7231,1.7233,1.7234,234.5065,404.1132,1.7232
1669694400000,1.7242,1.7231,1.7232,1.7242,284.6311,490.5283,1.7233
1669696200000,1.7167,1.7086,1.7086,1.7165,310.2014,532.1726,1.7155
1669698000000,1.7301,1.7215,1.7301,1.7233,187.7846,323.5601,1.723
1669699800000,1.7231,1.7088,1.7098,1.7105,190.0065,325.0068,1.7105
1669701600000,1.7252,1.7232,1.7252,1.7238,276.1292,476.0062,1.7238
1669703400000,1.7246,1.7225,1.7233,1.7231,482.8923,832.3366,1.7236
1669705200000,1.7250,1.7221,1.7234,1.7230,199.8547,344.4726,1.7236
1669707000000,1.7243,1.7216,1.7236,1.7236,316.6815,545.6033,1.7228
1669708800000,1.7240,1.7232,1.7232,1.7233,462.7791,797.5539,1.7234
1669710600000,1.7242,1.7231,1.7236,1.7231,437.5427,754.0687,1.7234
1669712400000,1.7236,1.7231,1.7234,1.7234,274.9965,473.9198,1.7233
1669714200000,1.7237,1.7231,1.7235,1.7232,386.3166,665.7658,1.7233
1669716000000,1.7234,1.7216,1.7233,1.7216,652.9049,1124.8414,1.7228
1669717800000,1.7238,1.7204,1.7219,1.7231,287.9573,495.8208,1.7218
1669719600000,1.7252,1.7232,1.7237,1.7252,240.4812,414.5954,1.724
1669721400000,1.7267,1.7250,1.7252,1.7266,134.9134,232.8411,1.7258
1669723200000,1.7282,1.7267,1.7268,1.7280,403.4584,696.9641,1.7274
1669725000000,1.7302,1.7232,1.7282,1.7302,529.3226,915.0671,1.7287
1669726800000,1.7340,1.7300,1.7300,1.7338,281.1414,487.0336,1.7323
1669728600000,1.7358,1.7340,1.7341,1.7356,433.691,752.449,1.7349
1669730400000,1.7279,1.7276,1.7278,1.7277,471.5105,814.6532,1.7277
1669732200000,1.7373,1.7357,1.7358,1.7371,174.5814,303.1616,1.7365
1669734000000,1.7299,1.7297,1.7299,1.7297,288.7386,499.4572,1.7297
1669735800000,1.7373,1.7370,1.7372,1.7371,264.9786,460.3055,1.7371
1669737600000,1.7339,1.7159,1.7299,1.7166,574.7309,992.5919,1.727
1669739400000,1.7286,1.7174,1.7174,1.7286,415.3884,717.2123,1.7266
1669741200000,1.7300,1.7172,1.7175,1.7236,365.0728,628.1487,1.7206
1669743000000,1.7352,1.7263,1.7348,1.7263,344.7816,597.3875,1.7326
1669744800000,1.7265,1.7263,1.7263,1.7263,300.8283,519.3523,1.7264
1669746600000,1.7348,1.7263,1.7265,1.7265,339.9269,586.8478,1.7263
1669748400000,1.7265,1.7263,1.7265,1.7263,251.057,433.4226,1.7263
1669750200000,1.7307,1.7263,1.7263,1.7305,192.8518,333.6991,1.7303
1669752000000,1.7307,1.7305,1.7307,1.7307,180.0192,311.5413,1.7306
1669753800000,1.7307,1.7305,1.7305,1.7305,114.0266,197.3343,1.7305
1669755600000,1.7307,1.7305,1.7305,1.7305,116.9416,202.3773,1.7305
1669757400000,1.7307,1.7305,1.7305,1.7307,72.6655,125.7565,1.7306
1669759200000,1.7307,1.7307,1.7307,1.7307,0,0,1.7306
1669761000000,1.7307,1.7305,1.7307,1.7305,40.2099,69.5877,1.7306
1669762800000,1.7307,1.7145,1.7305,1.7297,597.3718,1031.4517,1.7266
1669764600000,1.7591,1.7145,1.7299,1.7396,384.6118,666.6412,1.7333
1669766400000,1.7527,1.7395,1.7395,1.7395,341.8421,595.3109,1.7414
1669768200000,1.7406,1.7392,1.7396,1.7406,145.3733,252.9241,1.7398
1669770000000,1.7420,1.7312,1.7404,1.7312,211.4979,367.6529,1.7383
1669771800000,1.7419,1.7312,1.7312,1.7407,211.2944,366.0471,1.7324
1669773600000,1.7498,1.7406,1.7406,1.7490,409.0797,713.2959,1.7436
1669775400000,1.7639,1.7476,1.7490,1.7547,661.5139,1157.835,1.7502
1669777200000,1.7482,1.7480,1.7480,1.7482,210.7634,368.4392,1.7481
1669779000000,1.7568,1.7416,1.7564,1.7421,518.6135,908.9559,1.7526
1669780800000,1.7288,1.7286,1.7288,1.7288,590.1262,1020.1592,1.7287
1669782600000,1.7536,1.7400,1.7422,1.7450,353.3011,615.7282,1.7427
1669784400000,1.7331,1.7329,1.7331,1.7329,624.0486,1081.4724,1.7329
1669786200000,1.7551,1.7442,1.7444,1.7489,402.7256,703.1887,1.746
1669788000000,1.7402,1.7310,1.7322,1.7312,365.2675,634.8887,1.7381
1669789800000,1.7484,1.7437,1.7443,1.7453,235.8248,411.5143,1.745
